sample_id,L_over_D,CD_total,stress_max_MPa,mass_struct_kg,rcs_dbsm,J_norm,Status,rejection_reason,wall_time_s,aero_CL,aero_CD_total,aero_CD_parasitic,aero_CD_induced,aero_CD_wave,aero_L_over_D,aero_oswald_e,struct_stress_max_MPa,struct_delta_tip_m,struct_mass_struct_kg,struct_FI,struct_BF,struct_I_xx_m4,stealth_rcs_dbsm,stealth_rcs_m2,stealth_align_factor,stealth_sweep_factor,stealth_inlet_factor,wing_span,wing_area,wing_AR,body_length,cruise_mach,mass_GTOW,mass_fuel_kg,mass_payload_kg,wing_sweep_LE,inlet_shield,rcs_frontal,stealth_align_deg,vtail_cant_deg,n_max,rank
117,8.5521,0.057529,70.48,1430.2,-6.03,0.905497,Rejected,RCS -6.0 > -20.0 dBsm,0.0,0.49199,0.057529,0.011139,0.020152,0.026238,8.5521,0.9306,70.48,0.0385,1430.2,0.1281,7.8036,0.00187571,-6.03,0.24967,0.8904,0.724,0.6692,8.097608241400698,63.27389059505446,4.108496148099587,7.891554027967293,1.0217445743441982,8438.80643031414,4537.556292710462,553.0795817260754,52.20041412972466,0.8270337117275861,-2.6424149503573666,12.332087325779405,32.408600779963,5.518969347195211,61
34,9.3112,0.059028,219.62,1692.8,-8.6,0.913543,Rejected,RCS -8.6 > -20.0 dBsm,0.0,0.549623,0.059028,0.011576,0.018468,0.028984,9.3112,0.8695,219.62,0.2597,1692.8,0.3993,2.5043,0.00057568,-8.6,0.138072,0.921,0.7306,0.9958,9.527065609588364,60.09260732448531,5.988129223024191,9.905902184393224,1.0251070458107787,7235.13140119292,2320.4090935959134,1317.500119115367,51.429353375129416,0.0105486108142298,-7.951646276312058,8.887171557737986,15.0966564080365,8.184458244548374,62
134,23.1133,0.029053,975.79,1878.9,-17.54,0.929415,Rejected,Stress 976 > 450 MPa; RCS -17.5 > -20.0 dBsm,0.0,0.671516,0.029053,0.011223,0.014967,0.002864,23.1133,0.6296,975.79,5.8537,1878.9,1.7742,0.5636,9.282e-05,-17.54,0.017619,0.7854,0.7573,0.8655,15.272215479354372,60.70305836939132,15.23306912992993,11.35816974781282,0.9365683092298992,10103.032626911008,2223.260609304692,3081.026073402281,48.31080950617131,0.336329653832402,-15.570471990299886,24.14133048633353,32.36465297105855,5.171144747337644,63
612,12.8813,0.058979,180.54,1635.6,-12.33,0.935428,Rejected,RCS -12.3 > -20.0 dBsm,0.0,0.75972,0.058979,0.010553,0.048071,0.000354,12.8813,0.9307,180.54,0.1213,1635.6,0.3283,3.0464,0.00108989,-12.33,0.05846,0.9149,0.7055,0.9809,8.120167276571758,63.657740141865965,4.106507630211204,5.802860980940629,0.883247266216261,9966.220814163136,5700.985246380815,901.3141647722188,54.35966307468948,0.0476821939203163,-10.741052649871447,9.575836756965778,17.66285501012665,8.488118773029655,64
711,18.3637,0.022037,261.2,2339.7,-14.98,0.935564,Rejected,RCS -15.0 > -20.0 dBsm,0.0,0.404686,0.022037,0.011286,0.009519,0.001232,18.3637,0.8573,261.2,0.685,2339.7,0.4749,2.1056,0.00049887,-14.98,0.031786,0.7663,0.956,0.7799,13.1253898123415,106.92740267053412,6.387476312800227,10.450836954802716,0.9285577751506122,11613.565000204171,3267.9014499488585,2530.082923281231,25.131005594096727,0.5502935844473898,-13.17260802872245,26.2966258913725,33.128093591003015,4.456799716690263,65
119,14.0521,0.04921,253.5,1811.0,-11.27,0.946311,Rejected,RCS -11.3 > -20.0 dBsm,0.0,0.691504,0.04921,0.010818,0.022567,0.015825,14.0521,0.7981,253.5,0.6404,1811.0,0.4609,2.1696,0.00045738,-11.27,0.074701,0.9032,0.7072,0.8385,13.279369592395147,82.72135444240388,8.451449085495076,10.51979690339006,0.9921523103267784,13775.618818902323,5559.269323528417,3065.290315600894,54.1546206966169,0.4037717416963942,-9.84829853883206,10.885006167051918,26.73371780929472,3.109858766131199,66
699,20.679,0.019161,436.82,3534.6,-15.0,0.948699,Rejected,RCS -15.0 > -20.0 dBsm,0.0,0.396232,0.019161,0.01119,0.007971,0.0,20.679,0.8208,436.82,1.1142,3534.6,0.7942,1.2591,0.00121587,-15.0,0.031657,0.8946,0.9257,0.8382,15.98820165500578,132.6704299991317,7.638691965941763,6.215949100431937,0.7894183909905697,13773.282838483545,5221.9703646447815,1259.288550901975,28.664938712305844,0.4044955577493638,-14.517447194743324,11.86069731768076,43.94613075190172,8.243324416921382,67
321,19.6027,0.033056,696.92,2208.9,-14.11,0.954994,Rejected,Stress 697 > 450 MPa; RCS -14.1 > -20.0 dBsm,0.0,0.647996,0.033056,0.011564,0.021488,4e-06,19.6027,0.8231,696.92,2.7236,2208.9,1.2671,0.7892,0.00018453,-14.11,0.038846,0.7809,0.8758,0.662,13.137191743421118,90.54600295165484,7.556656709896402,11.863736371262524,0.8480848765802077,14819.561469828706,6985.605927918035,2479.4741813862597,34.48444719093247,0.8450310127775609,-11.631212835636024,24.65118183162013,47.25045400495667,5.122984632494113,68
58,15.8451,0.028271,674.98,2009.8,-16.06,0.959336,Rejected,Stress 675 > 450 MPa; RCS -16.1 > -20.0 dBsm,0.0,0.447956,0.028271,0.011345,0.00982,0.007106,15.8451,0.8097,674.98,1.9109,2009.8,1.2272,0.8148,0.00018651,-16.06,0.02477,0.9042,0.8288,0.7142,11.542220184104613,65.74463089490708,8.033639097303531,8.709224181223213,0.9730289011702982,9021.141457193644,2984.5456094329816,1814.9188257254048,39.97166521102467,0.7145776890186604,-14.019379471745085,10.781092179176948,47.31780625702388,8.800240540401647,69
47,20.4602,0.041005,599.11,2286.4,-17.48,0.965989,Rejected,Stress 599 > 450 MPa; RCS -17.5 > -20.0 dBsm,0.0,0.838979,0.041005,0.012317,0.028689,0.0,20.4602,0.7436,599.11,1.5776,2286.4,1.0893,0.918,0.00043434,-17.48,0.017863,0.777,0.9327,0.8405,13.830685127451533,72.20904553595484,10.502427284957196,11.951047475447544,0.7475434062350125,10694.360722022937,3334.4381371709787,2428.3745822214096,27.85404687762582,0.3988216933971374,-15.760387831007106,25.08651059489072,26.18175694634742,8.29484236349022,70
4,20.8539,0.022294,420.35,2723.0,-15.79,0.966853,Rejected,RCS -15.8 > -20.0 dBsm,0.0,0.46492,0.022294,0.011361,0.01031,0.000623,20.8539,0.8015,420.35,1.6583,2723.0,0.7643,1.3084,0.00043323,-15.79,0.026345,0.7927,0.9256,0.8425,15.536174369548863,114.9294916760373,8.326271868919035,11.842477022842267,0.9101593174621196,13587.317235498527,5961.2512783203765,954.8739407024588,28.67571936553124,0.3938443152225345,-14.140218230553922,23.316180874331785,19.198623039490943,4.82942879142104,71
621,15.3148,0.05524,443.75,2004.9,-14.26,0.967011,Rejected,RCS -14.3 > -20.0 dBsm,0.0,0.845986,0.05524,0.012148,0.043092,0.0,15.3148,0.8659,443.75,0.7,2004.9,0.8068,1.2394,0.00049062,-14.26,0.037532,0.8523,0.9129,0.8726,10.458876805293684,71.03164462946033,6.105371909769508,11.542352217051468,0.7885030774553002,11665.734601568358,3814.153805058648,3715.412421905233,30.160346715704502,0.3185038673167231,-13.127936725136545,16.62047380158493,47.10456968590914,8.813233436746234,72
298,18.3652,0.045509,374.35,1407.1,-18.04,0.989307,Rejected,RCS -18.0 > -20.0 dBsm,0.0,0.835776,0.045509,0.010556,0.034953,0.0,18.3652,0.8165,374.35,0.6001,1407.1,0.6806,1.4692,0.00027113,-18.04,0.015711,0.8002,0.7125,0.6101,9.941340185113512,50.28932227472183,7.791265199208905,10.9003082225014,0.801280984596785,9648.372626547833,2520.3223793049283,3752.177258835248,53.540220279996376,0.9748024315911912,-13.87201084437082,22.4764730738918,34.91680500549708,5.87874741853494,73
605,15.8878,0.031288,206.43,1635.0,-17.57,0.990279,Rejected,RCS -17.6 > -20.0 dBsm,0.0,0.497093,0.031288,0.010235,0.015283,0.005769,15.8878,0.8722,206.43,0.3398,1635.0,0.3753,2.6643,0.00037692,-17.57,0.017484,0.8916,0.7144,0.607,10.075424858909903,68.20543023430024,5.900674844668905,5.697650142797405,0.9651196572325472,8321.471437368451,2504.291219745789,1853.955083220981,53.31540149515252,0.9824202516038206,-13.766257451885338,12.189681894959842,17.01267089152151,5.154583050367468,74
629,18.8689,0.016937,209.97,1615.3,-16.79,0.990505,Rejected,RCS -16.8 > -20.0 dBsm,0.0,0.319575,0.016937,0.010731,0.006095,0.00011,18.8689,0.8638,209.97,0.3082,1615.3,0.3818,2.6194,0.00058022,-16.79,0.020933,0.933,0.8501,0.8806,10.394972919731233,69.37692032014255,6.174838547214047,6.044836737907363,0.892551733860142,12008.249595170331,4573.018038459319,3362.528260573664,37.48390406657182,0.2985954032950388,-15.233087660773686,7.537665077221168,37.4757176855189,4.5415630320343485,75
248,22.0758,0.031228,351.37,2349.2,-18.18,1.014425,Rejected,RCS -18.2 > -20.0 dBsm,0.0,0.689373,0.031228,0.010073,0.021154,0.0,22.0758,0.778,351.37,1.4306,2349.2,0.6389,1.5653,0.00038033,-18.18,0.015191,0.7717,0.8121,0.7865,15.186702688212012,99.47576968387496,9.191863637196414,7.487724644735485,0.748292030390748,12998.934692863628,3889.675644060064,2986.9112894623954,41.91637516909128,0.5336334810905339,-15.36692553682595,25.686297731843467,43.57663086757442,4.093220622404711,76
566,13.5718,0.02896,182.28,1399.1,-15.3,1.02406,Rejected,RCS -15.3 > -20.0 dBsm,0.0,0.393043,0.02896,0.011738,0.008271,0.008951,13.5718,0.8359,182.28,0.3013,1399.1,0.3314,3.0174,0.00041417,-15.3,0.029496,0.9136,0.8155,0.6238,10.666697076021228,63.42536341241132,7.111985435440074,5.267884863634277,0.9822420245581946,10921.570160241108,3482.305809979021,3484.408075450175,41.52359437609636,0.9404952178446062,-12.00447746940664,9.723249967908904,38.221143678866696,3.224244029577651,77
384,21.8684,0.034481,397.62,2239.0,-18.12,1.033978,Rejected,RCS -18.1 > -20.0 dBsm,0.0,0.754042,0.034481,0.010997,0.023483,0.0,21.8684,0.7492,397.62,1.1537,2239.0,0.7229,1.3832,0.00058261,-18.12,0.015408,0.9244,0.9127,0.7284,14.779574476897787,84.18010598879093,10.287463134200353,6.887456469186642,0.8248485365787852,13995.629042236063,5151.903894852694,3302.7890906789853,30.188525995141568,0.6789268255335198,-16.531268606191013,8.506176940981941,31.85800161160888,5.095364891109006,78
165,20.295,0.036607,329.85,2365.8,-18.74,1.036113,Rejected,RCS -18.7 > -20.0 dBsm,0.0,0.742946,0.036607,0.011059,0.025329,0.000219,20.295,0.7887,329.85,0.9913,2365.8,0.5997,1.6674,0.00053087,-18.74,0.013368,0.7435,0.7865,0.8957,14.686118491897885,97.21891774777886,8.795431955370667,10.690282410417474,0.879883558123174,12265.740666694224,5643.52350430974,690.2211028997535,44.9055194709014,0.2607442490783591,-17.53987816913812,28.85384254954097,17.52436147037388,4.639225810517397,79
641,21.5372,0.021853,366.57,2154.6,-21.26,1.04708,Feasible,,0.0,0.470648,0.021853,0.01121,0.010641,3e-06,21.5372,0.8038,366.57,0.7437,2154.6,0.6665,1.5004,0.00057847,-21.26,0.007481,0.8211,0.894,0.623,12.259668985466416,72.28047839987683,8.243855478397704,6.897468648499789,0.8551273419585005,9631.186639712583,2176.159854068909,2865.382770935567,32.369401378611954,0.9425290439123312,-18.178281572392624,20.123253695142036,49.31163653146266,8.30345067897525,80
74,19.2279,0.042696,288.71,2151.4,-19.46,1.05007,Rejected,RCS -19.5 > -20.0 dBsm,0.0,0.820948,0.042696,0.010875,0.03182,0.0,19.2279,0.7982,288.71,0.7602,2151.4,0.5249,1.905,0.00049204,-19.46,0.011312,0.7432,0.8347,0.6888,13.893717045374707,90.6087812588366,8.446183457393241,8.05767228572218,0.7050793412019434,11192.70511958691,2677.000124904199,2976.372164379032,39.287252401792045,0.7780237001705651,-15.937075219592174,28.89299940204018,36.01863446058182,4.267808946875377,81
137,23.7003,0.026638,660.63,2804.9,-20.91,1.051921,Rejected,Stress 661 > 450 MPa,0.0,0.631331,0.026638,0.00997,0.016642,2.7e-05,23.7003,0.7536,660.63,2.6797,2804.9,1.2012,0.8325,0.00036661,-20.91,0.008102,0.8205,0.7694,0.6472,15.57398496308677,95.05092591741156,10.1166575593049,9.53257393121118,0.8634684634697922,11474.738097060692,4831.527397396556,567.4694152172834,46.90766199770491,0.8821118963250644,-17.026263940811916,20.19800341897088,34.069509611085095,7.762786595749942,82
646,8.5946,0.072223,156.55,1478.6,-10.82,1.065516,Rejected,RCS -10.8 > -20.0 dBsm,0.0,0.620731,0.072223,0.011202,0.018601,0.04242,8.5946,0.8054,156.55,0.2911,1478.6,0.2846,3.5133,0.00048078,-10.82,0.082743,0.903,0.8723,0.9105,11.512874946850047,64.1861705235547,8.18690985794413,7.102221879635343,1.043333709977604,9425.35155133346,3723.858454041575,1536.51951347704,34.90354264747376,0.2238380870283244,-9.437435368795224,10.91238205204436,53.96129305859586,3.3330747008957866,83
347,21.8631,0.021946,366.64,1987.2,-23.21,1.067352,Feasible,,0.0,0.47981,0.021946,0.011269,0.010677,0.0,21.8631,0.7923,366.64,0.8395,1987.2,0.6666,1.5001,0.00034117,-23.21,0.004775,0.8404,0.769,0.9924,12.394673954883672,70.3061947664343,8.663044007076467,10.217697562564483,0.7621342783494053,7827.702662958299,2264.8917697025527,1006.4396027099922,46.95082385684901,0.0190443870202923,-21.634101495277616,17.951533302143265,17.797028307280662,6.581536974297026,84
637,19.4556,0.040806,363.24,2340.6,-21.91,1.075696,Feasible,,0.0,0.793908,0.040806,0.010337,0.030469,0.0,19.4556,0.8058,363.24,0.9133,2340.6,0.6604,1.5141,0.00047976,-21.91,0.006445,0.7889,0.8536,0.6604,13.007048959587074,82.08261899587997,8.17147101257286,8.864625176194027,0.7779972395985175,8870.154183133243,2464.0442678059235,1338.3723872347646,37.07946107892106,0.848940927573513,-18.51964189758435,23.752996981175567,18.94968333610337,7.688678522828556,85
530,18.9813,0.039324,374.2,2683.7,-20.29,1.0778,Feasible,,0.0,0.746428,0.039324,0.011894,0.02743,0.0,18.9813,0.8115,374.2,0.8018,2683.7,0.6804,1.4698,0.00089246,-20.29,0.009346,0.9345,0.9518,0.9339,13.736478389931342,93.89652055083133,7.967007292846192,7.379188700020549,0.8209327565354062,11171.367097848168,4272.232799548092,1298.5770612203878,25.618480170196342,0.1652776266718285,-20.86144797996048,7.367640976428497,18.42354674029073,8.464019509313923,86
473,18.1221,0.042459,564.51,2790.6,-17.37,1.079215,Rejected,Stress 565 > 450 MPa; RCS -17.4 > -20.0 dBsm,0.0,0.769445,0.042459,0.010952,0.026479,0.005027,18.1221,0.7797,564.51,1.5246,2790.6,1.0264,0.9743,0.00078493,-17.37,0.018343,0.9352,0.8819,0.627,14.766270891469023,94.70045244521162,9.12816555928782,6.692183153587596,0.9471492603877846,15150.97478148473,5723.404648171721,3553.761789389821,33.77286373625396,0.9325872338169786,-14.830115941548987,7.293709249676208,30.55705350538078,8.402119374994498,87
213,7.7269,0.064861,662.15,2497.0,-7.31,1.100934,Rejected,Stress 662 > 450 MPa; RCS -7.3 > -20.0 dBsm,0.0,0.501179,0.064861,0.010691,0.012498,0.041672,7.7269,0.8147,662.15,2.1546,2497.0,1.2039,0.8306,0.000339,-7.31,0.185597,0.9515,0.7993,0.6407,13.211205707813388,88.12425167159199,7.852055617403845,7.9832975377667745,1.0500047004186654,13455.43979912327,6464.55097365526,1690.662192676927,43.416553863596846,0.8981567268599194,-5.364297240719797,5.461796652816933,16.303987162790197,8.063458330177735,88
517,8.0603,0.104128,310.44,2683.6,-8.11,1.107278,Rejected,RCS -8.1 > -20.0 dBsm,0.0,0.839303,0.104128,0.012038,0.043959,0.04813,8.0603,0.8742,310.44,0.496,2683.6,0.5644,1.7717,0.00122087,-8.11,0.154557,0.939,0.8889,0.9106,12.555030510935453,107.10647242768822,5.834635477313628,11.18448192745694,1.0373634009576798,13870.792725455056,5636.743793381969,2566.702413621781,32.96693426044202,0.2235249096213526,-7.607911470791059,6.866912398498573,36.76765853470527,7.555746213332494,89
381,20.3762,0.040178,988.58,2554.4,-18.43,1.107661,Rejected,Stress 989 > 450 MPa; RCS -18.4 > -20.0 dBsm,0.0,0.818681,0.040178,0.009617,0.030555,6e-06,20.3762,0.7864,988.58,4.514,2554.4,1.7974,0.5564,0.00020212,-18.43,0.01436,0.851,0.7044,0.7515,14.798233677181573,97.78010319220532,8.878981887333003,11.224922935942615,0.8440850617711422,16491.60463007911,7731.507146691141,2783.7970699271204,54.491609638462265,0.6213330550514837,-15.102339648095022,16.75878638457681,52.45163539015724,5.847238605870844,90
75,12.3012,0.02566,325.94,2048.3,-17.3,1.110475,Rejected,RCS -17.3 > -20.0 dBsm,0.0,0.315644,0.02566,0.011461,0.005922,0.008276,12.3012,0.8628,325.94,0.5189,2048.3,0.5926,1.6874,0.0006196,-17.3,0.018642,0.9086,0.9018,0.9859,10.677922837986625,72.83009772188268,6.206640102024977,7.954873887466237,0.987280804792324,10398.924189153528,3401.5180390836827,2756.7919889314826,31.458232858440347,0.0353027789878383,-17.071407324587295,10.282859351770677,49.1508160003556,8.697155179215157,91
611,8.6773,0.093804,334.8,2124.6,-11.61,1.113142,Rejected,RCS -11.6 > -20.0 dBsm,0.0,0.813965,0.093804,0.010966,0.040486,0.042351,8.6773,0.8694,334.8,0.6294,2124.6,0.6087,1.6428,0.00050069,-11.61,0.069014,0.7642,0.7543,0.7775,11.17692513294083,82.65961825800194,5.9916327774307465,10.86025735029594,1.0341897629326988,10936.502309895766,2509.053811263725,3784.2061814330655,48.66417216886208,0.5563488731151703,-8.937273397441345,26.52489914748168,28.63999014633352,7.06892204930338,92
459,11.0586,0.067406,248.75,2359.7,-14.91,1.115742,Rejected,RCS -14.9 > -20.0 dBsm,0.0,0.745414,0.067406,0.010784,0.030607,0.026015,11.0586,0.8436,248.75,0.4439,2359.7,0.4523,2.211,0.00099819,-14.91,0.032276,0.7951,0.7509,0.6299,12.88290965967592,96.05688218428725,6.850043603091822,11.484275903989865,1.0108271138092264,12110.163108887042,4905.912747213093,1753.53045224459,49.06315634985526,0.9251548513093582,-10.926743145198817,23.05149134476224,23.191733403120946,5.86146097296663,93
434,22.6708,0.025174,363.76,2378.9,-22.92,1.118072,Feasible,,0.0,0.570719,0.025174,0.012503,0.012658,1.3e-05,22.6708,0.7224,363.76,1.0234,2378.9,0.6614,1.512,0.00068339,-22.92,0.005107,0.8844,0.8229,0.7704,15.593707184684652,85.02884552467147,11.337736691587471,11.163861375615255,0.8544057288272366,11301.873186787305,2014.8661037953093,3536.130967102516,40.657971026364606,0.5740436970886645,-21.9191750230958,13.006107686040137,54.461873592580766,5.589933566084946,94
81,19.5991,0.038303,441.24,3030.6,-17.91,1.124825,Rejected,RCS -17.9 > -20.0 dBsm,0.0,0.750698,0.038303,0.010468,0.027834,0.0,19.5991,0.8125,441.24,0.986,3030.6,0.8023,1.2465,0.00132,-17.91,0.016177,0.9417,0.8092,0.875,15.133640597245185,114.47443146731555,7.931808783520268,10.091245105426657,0.7020336160581591,17701.829877836713,7877.005736024152,3270.89799485373,42.26231679670927,0.3124986731480229,-16.246407667400653,6.555416210189096,20.92311378814016,7.265929676922711,95
49,20.0865,0.016137,374.33,2882.9,-20.52,1.142857,Feasible,,0.0,0.324141,0.016137,0.010726,0.005411,0.0,20.0865,0.8249,374.33,0.7356,2882.9,0.6806,1.4693,0.00128551,-20.52,0.008866,0.7672,0.7507,0.6725,14.393690984607174,109.62482964934242,7.492544263102437,8.518949770636368,0.7102821466900451,14894.997729623612,5939.74378078944,2731.692003408454,49.08737947134874,0.8187065378405296,-17.83518109477952,26.1932097099302,20.584659232161645,7.292012372550205,96
561,11.1886,0.064026,365.23,2772.8,-14.6,1.1457,Rejected,RCS -14.6 > -20.0 dBsm,0.0,0.716358,0.064026,0.011834,0.023831,0.02836,11.1886,0.7927,365.23,0.6407,2772.8,0.6641,1.5059,0.0016931,-14.6,0.0347,0.9528,0.7819,0.9993,14.316750412033327,93.980886024552,8.646558259121514,6.363475778825647,1.0131364842182211,14399.08812068456,6072.397159070352,2582.7801749103446,45.44417043324124,0.0018330892449025,-14.128442712046152,5.308931362470889,35.4366982572589,8.792393112652533,97
450,19.9538,0.017662,655.17,2528.7,-20.94,1.148189,Rejected,Stress 655 > 450 MPa,0.0,0.352429,0.017662,0.012243,0.005238,0.000181,19.9538,0.7576,655.17,1.8279,2528.7,1.1912,0.8395,0.00053041,-20.94,0.008059,0.7817,0.8776,0.7044,14.813545388008766,87.32881545243733,9.962179326403287,9.92134340695268,0.8917699107927461,14437.372143849429,5944.310817944882,2841.669251726896,34.28050867835229,0.7390066747808424,-18.448922032137595,24.557656638563397,49.38731603610349,7.075553840373328,98
193,22.0092,0.026592,160.64,2276.0,-23.96,1.152997,Feasible,,0.0,0.585278,0.026592,0.010155,0.016437,0.0,22.0092,0.8035,160.64,0.4786,2276.0,0.2921,3.4238,0.00072057,-23.96,0.004013,0.7503,0.7848,0.7534,15.09451028191138,109.40908755469226,8.256168700980133,9.870467920146554,0.8039123145645554,11165.497230142266,4181.92469711217,586.2335959469807,45.10214366739085,0.6165580914594241,-21.01681430482697,28.09115418980744,26.85700537257934,3.0757321916258347,99
688,20.3339,0.03774,320.11,2662.1,-22.99,1.163262,Feasible,,0.0,0.767408,0.03774,0.011432,0.026308,0.0,20.3339,0.7792,320.11,0.7567,2662.1,0.582,1.7181,0.00103265,-22.99,0.005029,0.8676,0.7804,0.6782,15.111692705424908,99.00971160934176,9.14412872774336,6.355852994273838,0.8174536307332669,12270.978953723352,5073.65386777717,1107.4552243067803,45.62404129137104,0.8044200466413399,-21.21134241365565,14.894456770303467,45.79264517041644,6.3200598050865375,100
712,21.3011,0.020833,565.59,3298.8,-22.73,1.164009,Rejected,Stress 566 > 450 MPa,0.0,0.443764,0.020833,0.010834,0.009496,0.000503,21.3011,0.805,565.59,1.8884,3298.8,1.0283,0.9724,0.00063848,-22.73,0.005337,0.7351,0.8398,0.7499,15.932989711981184,122.73842735482783,8.199887546429514,5.026782441070004,0.9070972827607334,13266.392291285454,2554.384642821562,3712.783713519608,38.69098461436708,0.6253534861109367,-20.044329250574062,29.79762103723608,31.64832290775873,7.696116154228077,101
123,21.0136,0.033569,741.03,2556.7,-24.64,1.164143,Rejected,Stress 741 > 450 MPa,0.0,0.705401,0.033569,0.010962,0.022489,0.000118,21.0136,0.7834,741.03,2.4911,2556.7,1.3473,0.7422,0.00027649,-24.64,0.003433,0.7892,0.8891,0.6839,13.8535520950445,84.63192425523377,8.990461143249934,7.037397662598449,0.8735796637836098,10153.487347283395,2878.3704635106933,1930.8881335687984,32.93276691926183,0.7902508016832518,-22.15295213379417,23.70960314971747,26.786728735446427,8.738536616898926,102
31,11.9268,0.073417,397.75,2716.0,-17.65,1.165997,Rejected,RCS -17.6 > -20.0 dBsm,0.0,0.87563,0.073417,0.011045,0.044528,0.017844,11.9268,0.8571,397.75,1.1046,2716.0,0.7232,1.3828,0.00050915,-17.65,0.017179,0.9512,0.8034,0.634,13.331193435297434,110.18327084284668,6.394642932452047,10.319578805277317,0.988041566564486,12092.185452539725,4214.51826325248,1918.8440668046007,42.936284324198425,0.9149441301720154,-14.52921347500316,5.49249805497386,30.499582942622222,6.723498381885758,103
16,16.7531,0.043724,327.92,2320.5,-23.24,1.16912,Feasible,,0.0,0.732509,0.043724,0.012135,0.031588,0.0,16.7531,0.8605,327.92,0.5771,2320.5,0.5962,1.6772,0.00061743,-23.24,0.004738,0.81,0.8876,0.7886,11.752046524754268,87.13899580548006,6.283597421987243,5.777871872707939,0.8010221674626153,9579.294389543204,2314.332470407046,2351.861704655384,33.11089764652928,0.5285148237025133,-22.294051895273935,21.37186814088884,49.99532692585795,7.84968703480483,104
240,21.6314,0.033568,240.98,1549.7,-26.76,1.171051,Feasible,,0.0,0.726115,0.033568,0.010887,0.020899,0.001782,21.6314,0.7315,240.98,0.6573,1549.7,0.4381,2.2823,0.00027761,-26.76,0.002109,0.9175,0.7122,0.7282,12.681809954741231,58.08071563375757,10.9780302220474,5.364146886698538,0.9180785963564836,7561.476515151686,2027.6166744969016,1335.2456441954564,53.5788410897904,0.6794898098690776,-23.65629197048417,9.28468575296752,22.03649546202522,4.052278434114857,105
628,19.7702,0.035401,391.78,2818.0,-20.75,1.173185,Feasible,,0.0,0.699886,0.035401,0.011184,0.024217,0.0,19.7702,0.8128,391.78,0.8598,2818.0,0.7123,1.4038,0.00111337,-20.75,0.008415,0.8452,0.9312,0.8455,14.881926773086892,110.84604784738583,7.921218858295902,5.431460597595851,0.783525999110763,15907.90512233086,7121.732025744672,2401.5266847366247,28.024453998603622,0.3861839277126925,-19.00594242255424,17.414211964349526,34.88734184289427,6.253791530315876,106
183,9.6814,0.078945,273.03,2747.3,-15.83,1.178323,Rejected,RCS -15.8 > -20.0 dBsm,0.0,0.7643,0.078945,0.011983,0.033605,0.033357,9.6814,0.8548,273.03,0.4938,2747.3,0.4964,2.0144,0.00113372,-15.83,0.026126,0.9065,0.9365,0.7004,13.07109156781045,104.63798504449102,6.473337426610377,8.321295983212064,1.0208153032245728,10727.36671133451,4277.580572822031,711.0924487939942,27.41264691125262,0.7489889522685104,-14.222474007419178,10.524363114367972,15.71724894853676,8.004152367359566,107
297,9.9496,0.061852,209.93,2566.4,-14.71,1.187519,Rejected,RCS -14.7 > -20.0 dBsm,0.0,0.615402,0.061852,0.011642,0.018507,0.031703,9.9496,0.8092,209.93,0.3727,2566.4,0.3817,2.6199,0.00180377,-14.71,0.033816,0.9129,0.7661,0.7191,14.438549379920168,102.67484488175523,8.049649470440777,5.500908047729455,1.02358008684352,13629.027517296556,6040.811720231134,1553.9086611979324,47.29406031523986,0.7023681155407441,-11.87671558929715,9.80328951063829,50.234616956989406,5.612616143637443,108
116,19.8117,0.04314,597.24,2060.8,-23.98,1.189306,Rejected,Stress 597 > 450 MPa,0.0,0.854675,0.04314,0.01053,0.03261,0.0,19.8117,0.779,597.24,2.9945,2060.8,1.0859,0.9209,0.00012611,-23.98,0.003998,0.9102,0.7707,0.8886,14.194893920541537,87.27888084789859,9.15269590622122,6.435165297784465,0.8044549884334049,11760.643683636205,4021.050129391424,2232.5929865006565,46.75158273484088,0.2785994581000214,-22.88871806358525,10.101698354272742,40.85978986836834,3.845158421885433,109
186,12.3446,0.061408,179.11,1830.4,-19.39,1.193832,Rejected,RCS -19.4 > -20.0 dBsm,0.0,0.758056,0.061408,0.012315,0.049026,6.7e-05,12.3446,0.9347,179.11,0.1235,1830.4,0.3257,3.0707,0.00147487,-19.39,0.011502,0.737,0.9194,0.8686,8.572494574024502,72.98712252300359,3.9917386129818335,11.213962365557292,0.8605811149808184,11537.047911100915,4329.707614657467,3486.262940611617,29.39787219202273,0.3285058491596423,-17.666695641726527,29.58709368711024,36.85219266853416,8.584234264984651,110
322,17.0454,0.018421,146.58,1483.6,-23.82,1.197647,Feasible,,0.0,0.313997,0.018421,0.011671,0.006751,0.0,17.0454,0.8943,146.58,0.2572,1483.6,0.2665,3.7522,0.00035571,-23.82,0.004148,0.8345,0.9199,0.8719,10.011419905452666,76.43638550108645,5.198584550434775,9.408123673106534,0.7627448206537149,10408.052326787436,4245.057006661955,1983.453034952407,29.342651777468006,0.3202000353069062,-23.413080669789554,18.61451547000943,37.87032450384145,3.000055544204079,111
528,15.8865,0.055618,256.47,1994.7,-22.44,1.203263,Feasible,,0.0,0.883571,0.055618,0.011083,0.044535,0.0,15.8865,0.8526,256.47,0.4253,1994.7,0.4663,2.1445,0.00069683,-22.44,0.005703,0.8991,0.9536,0.773,11.611306326775289,81.67562354582624,6.544306121518281,11.690914752399188,0.7579070339928703,11775.85196939272,3871.037990345752,3182.4862365111053,25.41164951933836,0.5674999018499627,-20.831452988935787,11.3568282302873,47.35539804631421,5.505651844885676,112
