BF_target,CD0_target,CL_cruise,Cma,FI_target,TSFC,cruise_mach,design_range,endurance_hr,fuse_fineness,fuse_length,inlet_area,inlet_shield,mass_empty,mass_fuel,mass_payload,n_max,rcs_frontal,stealth_align_deg,thrust_cruise,thrust_max,vol_sensors,vol_weapons,vtail_angle,wing_root_chord,wing_span,wing_sweep_LE,wing_tip_chord,wing_taper,wing_area,wing_AR,mass_GTOW,Ixx,vol_fuel,feasible,failure_reasons
1.6288953884129782,0.04014911009542421,0.8257159061546748,-0.18860439982431554,0.5134287673482573,2.9503349502971874e-05,1.1611310442321015,4781.011086892324,2.4579049882051294,9.040143548995628,8.319479525390271,1.9327462268835627,0.9623255969013248,7893.210963533795,2097.877100580827,1942.5840811364342,4.630204293194134,-13.476668015630478,21.850618987027598,29.035751672400444,146.44800662325986,0.6500116269082217,0.5815174134335044,21.40513323513362,4.332854567135264,11.284297605075253,31.61689463023398,2.4670692142238297,0.5693865732158584,85.94024727756685,7.112506123662163,11933.672145251056,1728.5206429300902,4.8796325458423775,1,
1.4978293894661805,0.03596783829038729,0.8617524725159136,-0.39831256929074926,0.7821640789190831,2.8487609232838084e-05,1.4213242294724457,5117.380035484699,1.7264821436810922,10.566399593163617,7.141391069659021,1.9377227409758833,0.6845485832085245,8190.726853059381,4459.952692009608,2772.7873912610203,4.331514395112264,-0.9668763478331641,29.711736490323176,43.658643206869,99.11045803914942,0.6581965821401445,0.5563255341884485,37.83143449459928,5.216673241800056,11.689114247453393,34.572073829761905,0.9119281012972904,0.17481027831879734,80.23447182974854,8.174710812445394,15423.466936330009,2397.1577734060597,4.1059045166845,1,
2.8250772866002802,0.02481251709562131,0.7405716195477234,-0.09127722102624664,0.6918625920699621,2.080406533810554e-05,1.384078762153481,4820.3183639762265,1.6048695035814817,8.976778555843197,8.092323837623097,1.252991879950786,0.09281984820928338,14908.289114443842,3611.6688507722856,2757.8216967198614,5.484350493885276,-8.648307290070827,25.472040890821127,31.15741334418246,135.0372168632581,0.2984852924573847,1.1480933347938118,40.16402439350865,3.7264125825858594,11.191042131291992,48.372973786045996,2.1843282690279815,0.586174563502632,74.08503188526632,8.114855274296348,21277.779661935987,3031.2291879492714,3.6564434942189363,1,
2.8646974785023582,0.03509488350195258,0.689481437938684,-0.0341778067850424,0.7296663622416717,2.0382427702528852e-05,0.8521324549941012,2759.1973654572394,1.4945432319289118,13.86159784027714,9.23105433010825,1.951645319905899,0.2378415608978538,7468.117727330423,2835.400162126671,2561.6218857479357,6.181905293651413,-14.761713199963747,5.653181910365436,25.252063043587547,170.32472810530385,0.4010187158371059,1.307731909728997,23.88292832039977,4.599210773256853,14.377195730566473,38.44177556696053,2.4822475471011254,0.539711630859519,114.02889380919137,8.701690826034953,12865.13977520503,3024.922726769288,6.742548671199727,1,
1.6364410970001078,0.031178834218093674,0.8427852367769337,-0.11726523160260494,0.7491746004888037,3.390818563898624e-05,1.373358032685482,5372.461486983457,1.19479229043423,14.195838322282851,7.714102076970785,1.6181345878136093,0.6880059306843249,11723.017397101325,2258.8903693228212,1234.9786205220344,8.05638315324978,-16.357445599473536,15.225923862053222,37.638755448466014,121.98191185460317,0.5627402047095891,2.7198550024839774,21.28555031651753,4.193466427541699,13.5209660942488,23.408107746367225,2.9004468088643454,0.6916585261813221,107.42654758638757,8.169096343404071,15216.886386946178,3164.409290335733,6.363322975668395,0,"Taper ratio 0.692 outside feasible range [0.08, 0.65]"
1.946872153665724,0.047477830237370316,0.5084968463510847,-0.4098906247586741,0.9920676090188173,3.0327148878267925e-05,0.9074660260511217,2937.2047292566153,1.7478509004480278,12.994784815580015,7.510433227418966,0.8413469398421496,0.9306037584320427,11546.916356064203,3655.518184405435,3139.372062382478,8.680687162259506,-3.380181239607719,9.25528871230027,58.23699881554236,160.22977378004762,0.3844200304738662,2.6313268945403245,36.76841751054786,4.840375447492093,12.05032076242175,35.54118771290608,2.1369422819701147,0.4414827537969833,94.16838670551405,7.402224864958311,18341.806602852117,3029.637934242637,5.486306996862224,1,
1.8903092488975304,0.03670302146180435,0.9074512819041364,-0.2955507436259259,0.9352904217148994,3.203153035588896e-05,0.9790715905918461,5590.531734168957,1.5880798912817833,14.531580151005581,9.857295514309952,0.8944220119428317,0.49800774548472276,14097.387655416029,2564.6477065573026,2360.191944204912,6.234219827841924,-6.907991037783564,27.92104601068528,44.44986051994165,179.17611031281427,0.2546883061661743,1.227438781147372,19.11154987623104,4.070122102643227,12.502927243121018,40.10267461796289,2.893476476981196,0.710906553663859,97.51321035830642,7.695381281858278,19022.227306178243,3382.48734310739,5.670007823766762,0,"Taper ratio 0.711 outside feasible range [0.08, 0.65]"
1.6774878103434552,0.038983340747177804,0.5948384450590981,-0.30538357467865385,0.534089839468304,2.6391294858932123e-05,1.197595107026447,4029.463672709462,1.0918557606628905,14.837662378697965,9.80515520394946,1.44745857711631,0.288100509714541,13567.816105792226,5759.575973826676,3360.1123091067925,5.10347566943479,-19.972648566072962,9.372754066680843,43.84508556164003,106.11371636096402,0.5485235825266825,1.4131967133277485,41.34999040147796,5.421446205340217,11.166003998423733,42.721226070029054,2.8174818353740845,0.519691928806527,103.03541185878228,5.808703863020383,22687.504388725694,3217.612124733255,7.088326221981401,1,
1.510679037098408,0.03663200777535417,0.8879906775526923,-0.42046063471509815,0.9395058583534825,2.897943807215845e-05,1.375299117194098,5489.264054311685,2.1837777283323723,13.680071439894128,8.82799521975699,1.61204488789785,0.16337221326039603,14069.546068331294,2611.823805877279,3696.934422779732,7.910367887764506,-1.5348904629276632,17.21078322605636,45.3399159592055,90.17606548882702,0.46914213733438337,0.5002078540954952,16.200272131644983,4.8231250061955855,14.029512307920633,42.45874009705004,1.6273584280221587,0.3374074746003311,101.35679314028353,9.321857867702578,20378.304296988303,4562.518066227637,5.459232631058561,1,
1.5881425540669272,0.03496154668192483,0.7275871268260292,-0.3453648765054302,0.7584749116970327,3.915344994782967e-05,1.291167730384973,4784.830840790847,2.6960434679892655,9.6862164280076,9.82096558161471,1.505003143086109,0.9757168082228624,8663.347998041185,6794.796034370369,3455.8297696731406,4.532446698272053,-16.297351161092905,3.18245011055999,57.98493270261867,110.56381466955382,0.44522912097707157,1.5747767545551288,16.42917877670193,5.308247644018113,12.78300536233604,26.504813289619115,2.5101493174438088,0.4728772065245499,111.9357235172283,7.007569614721601,18913.973802084693,3515.6054632066675,7.307568637228265,1,
